,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_CON,state_FIN,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
15178,0.11417322834645668,1.0,1.0,0.00043737782601754063,0.001007551766138855,9.479930986102421e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15182,0.11417322834645668,1.0,1.0,0.000431340402038771,0.0010289890377588307,8.075496765939098e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15187,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15189,0.11417322834645668,1.0,1.0,0.0004447568997693704,0.0010367844092570037,9.199044142069757e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15191,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15192,0.11417322834645668,1.0,1.0,0.0005909967250329039,0.0010211936662606579,0.0002506915082991529,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15193,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15195,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15197,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15198,0.11417322834645668,1.0,1.0,0.00043402370158489084,0.0010153471376370279,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15201,0.11417322834645668,1.0,1.0,0.0004018241070314523,0.0009257003654080389,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15202,0.11417322834645668,1.0,1.0,0.00039109090884697275,0.00090231425091352,8.426605320979929e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15203,0.11417322834645668,1.0,1.0,0.0013094501785065023,0.0034786845310596833,0.00011727025738363735,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15205,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15207,0.11417322834645668,1.0,1.0,0.0004675649459113894,0.0011186358099878199,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15208,0.11417322834645668,1.0,1.0,0.0004507943237481401,0.0010250913520097442,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15209,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15210,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15211,0.11417322834645668,1.0,1.0,0.00044274442510978045,0.0010095006090133983,9.971482963159582e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15213,0.11417322834645668,1.0,1.0,0.0004246321531734713,0.0009880633373934226,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15214,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15215,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15216,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.001032886723507917,9.199044142069757e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15220,0.11417322834645668,1.0,1.0,0.00038505348486820304,0.00090231425091352,7.794609921906435e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15221,0.11417322834645668,1.0,1.0,0.000815052237133914,0.0020482338611449453,0.00011516360605339236,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15224,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15228,0.11417322834645668,1.0,1.0,0.0004883605173938185,0.0009062119366626066,0.00018468309995147678,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15232,0.11417322834645668,1.0,1.0,0.0004145697798755217,0.0009861144945188791,7.864831632914602e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15233,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15236,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15237,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15241,0.11417322834645668,1.0,1.0,0.0004246321531734713,0.0010172959805115711,7.794609921906435e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15243,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15244,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15245,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15246,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15247,0.11417322834645668,1.0,1.0,0.0003904200839604428,0.0008769792935444579,9.269265853077922e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15248,0.11417322834645668,1.0,1.0,0.000431340402038771,0.0010036540803897685,8.988379009045257e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15250,0.11417322834645668,1.0,1.0,0.000474944019663219,0.0011361753958587088,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15251,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15253,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15254,0.11417322834645668,1.0,1.0,0.0004085323558967519,0.0009607795371498171,8.145718476947263e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15256,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15258,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15263,0.11417322834645668,1.0,1.0,0.0004105448305563419,0.0009529841656516441,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15264,0.11417322834645668,1.0,1.0,0.00040786153101022204,0.0009568818514007308,8.21594018795543e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15266,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15269,0.11417322834645668,1.0,1.0,0.0003816993604355532,0.0008867235079171741,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15276,0.11417322834645668,1.0,1.0,0.0004004824572583923,0.0009295980511571253,8.426605320979929e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15283,0.11417322834645668,1.0,1.0,0.00039914080748533243,0.0009257003654080389,8.426605320979929e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15286,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15287,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15288,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.0010153471376370279,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15289,0.11417322834645668,1.0,1.0,0.00042597380294653116,0.0009919610231425091,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15290,0.11417322834645668,1.0,1.0,0.00040719070612369205,0.000943239951278928,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15292,0.11417322834645668,1.0,1.0,0.0004494526739750802,0.0010367844092570037,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15293,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15295,0.11417322834645668,1.0,1.0,0.0006057548725365632,0.0015415347137637027,7.864831632914602e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15296,0.11417322834645668,1.0,1.0,0.00041255730521593177,0.0009529841656516441,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15297,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15302,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15306,0.11417322834645668,1.0,1.0,0.00047226072011709915,0.0010855054811205846,0.00010322591518200413,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15310,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15314,0.11417322834645668,1.0,1.0,0.0004514651486346701,0.0010582216808769792,9.128822431061591e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15317,0.11417322834645668,1.0,1.0,0.0004293279273791811,0.0009919610231425091,9.199044142069757e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15318,0.11417322834645668,1.0,1.0,0.00041591142964858167,0.0009724725943970766,8.496827031988096e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15323,0.11417322834645668,1.0,1.0,0.0007244908774523681,0.0018338611449451887,9.760817830135083e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15324,0.11417322834645668,1.0,1.0,0.0004246321531734713,0.0009783191230207063,9.199044142069757e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15325,0.11417322834645668,1.0,1.0,0.00295766692471064,0.008212423873325212,0.00013693233646592384,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15327,0.11417322834645668,1.0,1.0,0.0003924325586200327,0.0009003654080389768,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15329,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15333,0.11417322834645668,1.0,1.0,0.00041121565544287184,0.0009451887941534712,8.988379009045257e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15334,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15336,0.11417322834645668,1.0,1.0,0.00045683174772690984,0.0010465286236297198,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15341,0.11417322834645668,1.0,1.0,0.0004655524712517995,0.0010757612667478683,9.971482963159582e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15344,0.11417322834645668,1.0,1.0,0.00047628566943627894,0.0011127892813641899,9.760817830135083e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15345,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15349,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15352,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15354,0.11417322834645668,1.0,1.0,0.00041255730521593177,0.0009607795371498171,8.567048742996261e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15361,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15362,0.11417322834645668,1.0,1.0,0.0004085323558967519,0.0009393422655298416,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15365,0.11417322834645668,1.0,1.0,0.0004105448305563419,0.000943239951278928,8.988379009045257e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15366,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15367,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15369,0.11417322834645668,1.0,1.0,0.0003937742083930926,0.0009062119366626066,8.567048742996261e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15371,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15379,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15383,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15384,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15391,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15395,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15400,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15403,0.11417322834645668,1.0,1.0,0.00039846998259880244,0.0009393422655298416,7.864831632914602e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15404,0.11417322834645668,1.0,1.0,0.0004507943237481401,0.0010426309378806333,9.620374408118755e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15407,0.11417322834645668,1.0,1.0,0.0005071436142166576,0.0011595615103532277,0.00011305695472314739,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15410,0.11417322834645668,1.0,1.0,0.00045683174772690984,0.0010289890377588307,0.0001074392178424941,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15411,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15413,0.11417322834645668,1.0,1.0,0.0005232434114933769,0.001235566382460414,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15414,0.11417322834645668,1.0,1.0,0.00043469452647142083,0.000999756394640682,9.479930986102421e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15416,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15417,0.11417322834645668,1.0,1.0,0.0004856772178476986,0.0011264311814859927,0.00010252369807192247,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15423,0.11417322834645668,1.0,1.0,0.0009673294863762172,0.0024555420219244824,0.00012780351403486227,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15424,0.11417322834645668,1.0,1.0,0.00043670700113101075,0.001007551766138855,9.409709275094255e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15427,0.11417322834645668,1.0,1.0,0.0004595150472730297,0.001066017052375152,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15429,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15434,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15435,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15439,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15443,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15444,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15445,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15448,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15450,0.11417322834645668,1.0,1.0,0.0004655524712517995,0.0011127892813641899,8.637270454004429e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15452,0.11417322834645668,1.0,1.0,0.000432011226925301,0.0010445797807551766,7.583944788881937e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15455,0.11417322834645668,1.0,1.0,0.0004038365816910422,0.0009295980511571253,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15459,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15460,0.11417322834645668,1.0,1.0,0.0005272683608125567,0.0013096224116930571,8.005275054930932e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15471,0.11417322834645668,1.0,1.0,0.0006694832367569104,0.001674056029232643,9.760817830135083e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15474,0.11417322834645668,1.0,1.0,0.00039712833282574245,0.0009257003654080389,8.21594018795543e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15477,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.0010504263093788061,8.567048742996261e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15479,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15481,0.11417322834645668,1.0,1.0,0.0004460985495424303,0.001023142509135201,9.83103954114325e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15483,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15488,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15489,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15490,0.11417322834645668,1.0,1.0,0.0003796868857759632,0.0008867235079171741,7.794609921906435e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15492,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15493,0.11417322834645668,1.0,1.0,0.0009633045370570375,0.000935444579780755,0.0006713195572380677,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15494,0.11417322834645668,1.0,1.0,0.00045347762329426,0.0010757612667478683,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15498,0.11417322834645668,1.0,1.0,0.00045280679840773005,0.0010543239951278929,9.409709275094255e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15504,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15505,0.11417322834645668,1.0,1.0,0.00038974925907391277,0.0009081607795371498,8.075496765939098e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15506,0.11417322834645668,1.0,1.0,0.0034809103362040163,0.009783191230207064,0.00011867469160380066,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15507,0.11417322834645668,1.0,1.0,0.000475614844549749,0.001138124238733252,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15508,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15512,0.11417322834645668,1.0,1.0,0.0004494526739750802,0.0010348355663824603,9.760817830135083e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15513,0.11417322834645668,1.0,1.0,0.00045750257261343983,0.0010699147381242387,9.33948756408609e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15516,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15520,0.11417322834645668,1.0,1.0,0.0004407319504501906,0.001032886723507917,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15522,0.23622047244094488,1.0,1.0,0.07176484636097623,0.09716930572472594,0.04011064132786447,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15525,0.11417322834645668,1.0,1.0,0.0004266446278330612,0.0009978075517661387,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15528,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15529,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15530,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15532,0.23622047244094488,1.0,1.0,0.06640160139316913,0.09302021924482338,0.03599143576012544,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15534,0.23622047244094488,1.0,1.0,0.0730018474517375,0.10887405602923263,0.03718801371570459,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15535,0.11417322834645668,1.0,1.0,0.00041658225453511166,0.0009627283800243607,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15536,0.23622047244094488,1.0,1.0,0.06750913328083011,0.09663922046285017,0.03584677903544862,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15537,0.11417322834645668,1.0,1.0,0.00039310338350656267,0.0009101096224116929,8.356383609971763e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15538,0.11417322834645668,1.0,1.0,0.00039779915771227245,0.0008984165651644337,9.269265853077922e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15539,0.11417322834645668,1.0,1.0,0.0004219488536273514,0.0009822168087697928,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15540,0.11417322834645668,1.0,1.0,0.0004219488536273514,0.000958830694275274,9.620374408118755e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15541,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15542,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15544,0.23622047244094488,1.0,1.0,0.066398918093623,0.09690426309378807,0.034589108191292364,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15546,0.11417322834645668,1.0,1.0,0.0007016828313103491,0.001755907429963459,0.00010182148096184082,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15547,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15548,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15549,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15550,0.11417322834645668,1.0,1.0,0.0004105448305563419,0.000951035322777101,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15551,0.23622047244094488,1.0,1.0,0.07188894896498428,0.09930523751522533,0.03947092154058007,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15552,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15553,0.23622047244094488,1.0,1.0,0.04277045311537786,0.021353471376370278,0.03707776562942177,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15554,0.11417322834645668,1.0,1.0,0.0004930562915995282,0.0009257003654080389,0.00018257644862123182,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15555,0.23622047244094488,1.0,1.0,0.07071567623844337,0.09912204628501825,0.03830875222339492,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15556,0.11417322834645668,1.0,1.0,0.00039645750793921257,0.0009334957369062118,7.864831632914602e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15559,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15560,0.11417322834645668,1.0,1.0,0.00042261967851388137,0.0009822168087697928,8.847935587028926e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15561,0.11417322834645668,1.0,1.0,0.0004943979413725882,0.0011673568818514007,9.690596119126918e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15564,0.11417322834645668,1.0,1.0,0.0004507943237481401,0.0010289890377588307,0.00010111926385175916,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15565,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15567,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15568,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15570,0.11417322834645668,1.0,1.0,0.00045750257261343983,0.0010933008526187577,8.496827031988096e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15571,0.23622047244094488,1.0,1.0,0.06871661807658404,0.10188940316686966,0.035218996939035616,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15573,0.11417322834645668,1.0,1.0,0.0004085323558967519,0.0009334957369062118,9.128822431061591e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15574,0.11417322834645668,1.0,1.0,0.000613804771174923,0.0010523751522533494,0.00026333141628062277,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15577,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15578,0.23622047244094488,1.0,1.0,0.07220021171233419,0.11015249695493301,0.03588820984494344,6,1.0,0.0,0.0,0.0,0.0,0,0,0,1
15581,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15583,0.11417322834645668,1.0,1.0,0.0006413085915226518,0.0015571254567600485,0.00011024808628282074,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15585,0.11417322834645668,1.0,1.0,0.00042798627760612113,0.001001705237515225,8.707492165012594e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15586,0.11417322834645668,1.0,1.0,0.00044341524999631045,0.0010445797807551766,8.77771387602076e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15587,0.11417322834645668,1.0,1.0,0.00048165226852851876,0.0011673568818514007,8.356383609971763e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15590,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15597,0.11417322834645668,1.0,1.0,0.0004695774205709793,0.0010679658952496955,0.00010673700073241244,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15599,0.11417322834645668,1.0,1.0,0.00040786153101022204,0.0009373934226552983,8.918157298037091e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15600,0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009705237515225336,9.058600720053424e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
15601,0.11417322834645668,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,1.0,1.0,0.0,0,0,0,1
15602,0.11417322834645668,1.0,1.0,0.0004206072038542914,0.0009705237515225336,9.058600720053424e-05,6,1.0,0.0,0.0,0.0,1.0,0,0,0,1
